National Provider Identifier,Last Name/Organization Name of the Provider,First Name of the Provider,Middle Initial of the Provider,Credentials of the Provider,Gender of the Provider,Entity Type of the Provider,Street Address 1 of the Provider,Street Address 2 of the Provider,City of the Provider,Zip Code of the Provider,State Code of the Provider,Country Code of the Provider,Provider Type,Medicare Participation Indicator,Place of Service,HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Number of Services,Number of Medicare Beneficiaries,Number of Distinct Medicare Beneficiary/Per Day Services,Average Medicare Allowed Amount,Average Submitted Charge Amount,Average Medicare Payment Amount,Average Medicare Standardized Amount
1013247246,WILSON,PAUL,J,O.D.,M,I,26077 ARJUNA AVE,,TEMECULA,925903541,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,15,15,15,46.04,60,29.95066667,29.56066667
1013247246,WILSON,PAUL,J,O.D.,M,I,26077 ARJUNA AVE,,TEMECULA,925903541,CA,US,Optometry,Y,O,92250,Photography of the retina,N,14,13,14,81.54,90,58.46714286,56.96357143
1013247246,WILSON,PAUL,J,O.D.,M,I,26077 ARJUNA AVE,,TEMECULA,925903541,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,13,13,13,164.9,175,111.4530769,112.4130769
1013320217,MOY,ALLISON,,,F,I,200 MINOR HL,,BERKELEY,947200001,CA,US,Optometry,Y,O,92250,Photography of the retina,N,13,13,13,89.29,151,68.18384615,60.49461539
1013320217,MOY,ALLISON,,,F,I,200 MINOR HL,,BERKELEY,947200001,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,16,16,16,162.73,175,87.71125,80.664375
1013320217,MOY,ALLISON,,,F,I,200 MINOR HL,,BERKELEY,947200001,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,29,29,29,135.88,150,80.90172414,73.69103448
1013320217,MOY,ALLISON,,,F,I,200 MINOR HL,,BERKELEY,947200001,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,33,32,33,78.61,125,51.65666667,48.06242424
1013323047,ZHAO,MELISSA,,O.D.,F,I,286 KAUAI LN,,PLACENTIA,928706024,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,451,451,451,166.0149224,240.3791574,129.2174501,116.4533925
1013323047,ZHAO,MELISSA,,O.D.,F,I,286 KAUAI LN,,PLACENTIA,928706024,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,63,61,63,96.28301587,133,75.4168254,67.30349206
1013323047,ZHAO,MELISSA,,O.D.,F,I,286 KAUAI LN,,PLACENTIA,928706024,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,909,803,909,138.8280308,201.7689769,107.4026073,96.33773377
1013340447,KIM,ARTHUR,,O.D.,M,I,27540 YNEZ RD STE J15,,TEMECULA,925914604,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,20,20,20,157.37,475,95.137,90.3045
1013340447,KIM,ARTHUR,,O.D.,M,I,27540 YNEZ RD STE J15,,TEMECULA,925914604,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,57,40,57,90.61,276,61.85684211,58.51754386
1013340447,KIM,ARTHUR,,O.D.,M,I,27540 YNEZ RD STE J15,,TEMECULA,925914604,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,50,49,50,131.18,397,91.9714,87.13
1013340447,KIM,ARTHUR,,O.D.,M,I,27540 YNEZ RD STE J15,,TEMECULA,925914604,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,12,12,12,46.78,142,33.61416667,31.90916667
1013918911,TOMLIN,LUELINDA,,OD,F,I,4409 E LOS COYOTES DIAGONAL,,LONG BEACH,908152820,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,21,21,21,132.84,157,82.07666667,76.85476191
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,68761,Closure of tear duct opening using plug,N,26,13,17,120.3957692,250,85.26269231,87.67076923
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,83516,Analysis of substance using immunoassay technique,N,60,26,30,14.55,35,14.04266667,15.4
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,83861,Microfluid analysis of tears,N,154,42,77,22.5,35,21.62902597,22.05
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,37,37,37,146.8416216,250,99.45513514,105.4635135
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,144,88,144,85.91833333,134.1666667,58.79763889,59.84013889
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,65,63,65,124.004,200.7692308,87.00938462,87.49538462
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,20,20,20,43.267,80,32.2405,32.624
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,13,13,13,45.11846154,79.23076923,35.37384615,35.64846154
1013929520,JOHNSTON,JOSHUA,K,OD,M,I,7677 CENTER AVE,SUITE 301,HUNTINGTON BEACH,926473074,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,26,26,26,159.0869231,263.4615385,116.9588462,122.5380769
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,16,16,16,15.535625,30,11.366875,11.050625
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,14,14,14,162.64,340,103.2342857,93.79
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,114,82,114,94.04,190,66.4654386,61.39719298
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,103,102,103,135.89,280,82.56398058,75.08873786
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92020,Examination of cornea and iris using lens device and slit lamp,N,11,11,11,28.99,60,20.66363636,19.13636364
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,37,33,37,72.07,150,50.86702703,45.62918919
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,33,33,33,47.68515152,100,36.24212121,33.51363636
1013930098,FONG,CHRISTOPHER,,O.D.,M,I,3085 LOMA VISTA RD,,VENTURA,930032916,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,50,46,50,78.92,160,54.4116,52.1958
1013953108,CHAO,KAREN,H,O.D.,F,I,121 S DEL MAR AVE,SUITE A,SAN GABRIEL,917761345,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,23,23,23,132.84,138,104.096087,97.64565217
1013953108,CHAO,KAREN,H,O.D.,F,I,121 S DEL MAR AVE,SUITE A,SAN GABRIEL,917761345,CA,US,Optometry,Y,O,92082,Measurement of field of vision during daylight conditions,N,132,128,132,49.33886364,75,37.82568182,35.84954546
1013953108,CHAO,KAREN,H,O.D.,F,I,121 S DEL MAR AVE,SUITE A,SAN GABRIEL,917761345,CA,US,Optometry,Y,O,92250,Photography of the retina,N,86,82,86,86,86,67.00104651,61.89104651
1013953108,CHAO,KAREN,H,O.D.,F,I,121 S DEL MAR AVE,SUITE A,SAN GABRIEL,917761345,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,15,11,15,46.47,78,36.44,34.25
1013953108,CHAO,KAREN,H,O.D.,F,I,121 S DEL MAR AVE,SUITE A,SAN GABRIEL,917761345,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,31,28,31,77.43,98,60.7,57.54
1013953108,CHAO,KAREN,H,O.D.,F,I,121 S DEL MAR AVE,SUITE A,SAN GABRIEL,917761345,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,86,84,86,113.82,138,89.24,84.78
1013960996,CHOU,BRIAN,,O.D.,M,I,9320 CARMEL MOUNTAIN RD,STE E,SAN DIEGO,921292159,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,29,29,29,114,114,70.88413793,79.55241379
1013982206,WONG,MIKE,V,O.D.,M,I,80 N LAKE AVE,SUITE 102,PASADENA,911015626,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,17,17,17,125.4611765,126.4705882,91.74529412,91.09176471
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92250,Photography of the retina,N,52,51,52,83.2,86,63.82615385,60.90615385
1023000502,ELLIOTT,L.,E,O.D.,M,I,1555 VIKING ST,,ESCALON,953201742,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,51,51,51,129,129,90.48686275,106.925098
1023000502,ELLIOTT,L.,E,O.D.,M,I,1555 VIKING ST,,ESCALON,953201742,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,292,288,292,119.8810274,127.8356164,83.75969178,87.53260274
1023000502,ELLIOTT,L.,E,O.D.,M,I,1555 VIKING ST,,ESCALON,953201742,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,12,12,12,42.4175,75,30.83666667,32.18166667
1023000502,ELLIOTT,L.,E,O.D.,M,I,1555 VIKING ST,,ESCALON,953201742,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,13,13,13,43.49230769,75,34.09615385,35.44230769
1023000502,ELLIOTT,L.,E,O.D.,M,I,1555 VIKING ST,,ESCALON,953201742,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,76,59,76,65.99447368,67.73684211,49.14092105,53.55986842
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,66984,Removal of cataract with insertion of lens,N,48,27,48,124.1916667,"3,500",97.36520833,81.546875
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,23,21,23,15.03434783,36,11.2926087,11.39652174
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,70,70,70,154.22,160,96.40685714,93.34628571
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,174,168,174,128.56,135,84.46454023,81.73810345
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,137,91,137,66.09124088,97,46.63839416,45.16218978
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,53,50,53,43.85716981,85,31.77207547,31.58924528
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,42,39,42,46.73285714,85,34.88261905,33.88214286
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92225,Examination of eye by ophthalmoscope with retinal drawing,N,29,28,28,27.99,30,21.62172414,21.02137931
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,92285,Photography of content of eyes,N,19,17,19,21.45578947,45,16.33210526,15.79421053
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,27,27,27,168.27,173,97.1,95.42
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,72,58,72,44.83,49,33.08069444,32.23069444
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,118,81,118,74.95,80,54.59720339,53.44966102
1023012739,MALLORY,DANIEL,H,O.D.,M,I,1409 N NORMA ST,,RIDGECREST,935552510,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,284,162,284,110.32,115,74.3171831,72.76323944
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,21,21,21,140,140,94.08,101.93
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,235,122,235,93.74,109,68.43017021,62.63123404
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,171,168,171,135.55,140,85.08046784,77.85432749
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92082,Measurement of field of vision during daylight conditions,N,129,128,129,47.33976744,102,36.47705426,34.04023256
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,34,29,34,70.82852941,120,55.52735294,50.64147059
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,45,27,45,47.11333333,59,36.18911111,33.44377778
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,61,50,61,49.31540984,59,38.11622951,34.97098361
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92225,Examination of eye by ophthalmoscope with retinal drawing,N,516,184,258,29.35,84.1627907,21.91594961,20.32034884
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,92250,Photography of the retina,N,200,185,200,87.41,134.94,66.39825,60.1827
1023045796,FUNNELL,JOHN,W,O.D.,M,I,946 MANHATTAN BEACH BLVD,,MANHATTAN BEACH,902665120,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,13,13,13,116.14,148,63.03461539,58.68692308
1023057627,GREENSPOON,MORTON,K,O.D.,M,I,14607 VENTURA BLVD,,SHERMAN OAKS,914033617,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,15,11,15,91.87,125,57.624,53.904
1023057627,GREENSPOON,MORTON,K,O.D.,M,I,14607 VENTURA BLVD,,SHERMAN OAKS,914033617,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,35,35,35,132.84,179,84.7,79.17
1023065265,CAJAYON,ANNELYNN,M,O.D.,F,I,101 N INDIAN HILL BLVD,SUITE C2-101,CLAREMONT,917114669,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,11,11,11,100,100,60.06363636,79.78909091
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,12,12,12,15.66,50,10.25666667,9.708333333
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,83516,Analysis of substance using immunoassay technique,N,38,17,19,12.64,40,12.39,15.4
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,83861,Microfluid analysis of tears,N,39,18,20,22.5,50,22.05,22.05
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,15,15,15,75,75,51.90266667,60.614
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,94,88,94,120,120,77.81148936,81.51617021
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,32,31,32,69.7465625,113,42.585,38.49
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,72,55,72,47.46819444,152.7777778,32.05263889,29.62486111
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,44,33,44,49.05136364,152.2727273,29.15681818,26.63159091
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92250,Photography of the retina,N,103,97,103,88.01339806,95,62.31339806,56.72563107
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,92275,Recording of retinal electrical responses to external stimuli,N,15,15,15,165.97,300,127.086,114.586
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,95930,Measurement and recording of nerve conduction patterns using visually-evoked stimulation,N,17,16,17,147.43,300,115.58,102.74
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,131,85,131,47.42,50,28.92725191,26.58465649
1023069424,IWAI,RICK,T,O.D.,M,I,571 W 7TH STREET,,SAN PEDRO,907313115,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,68,54,68,65,65,44.62352941,51.37352941
1023071362,PEARSON,THOMAS,,O.D.,M,I,1360 E HERNDON AVE,SUITE 401,FRESNO,937203326,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,72,72,72,157.37,160,101.4169444,96.29930556
1023071362,PEARSON,THOMAS,,O.D.,M,I,1360 E HERNDON AVE,SUITE 401,FRESNO,937203326,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,20,19,20,90.61,95,59.145,55.9915
1023071362,PEARSON,THOMAS,,O.D.,M,I,1360 E HERNDON AVE,SUITE 401,FRESNO,937203326,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,268,262,268,131.18,135,88.81011194,84.30123134
1023071362,PEARSON,THOMAS,,O.D.,M,I,1360 E HERNDON AVE,SUITE 401,FRESNO,937203326,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,13,13,13,45.74,53,33.10153846,31.60615385
1023071362,PEARSON,THOMAS,,O.D.,M,I,1360 E HERNDON AVE,SUITE 401,FRESNO,937203326,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,58,47,58,76.48,80,52.53672414,50.36741379
1023086006,SANCHEZ,RUBY,,O.D.,F,I,2490 MISSION STREET,,SAN FRANCISCO,941102415,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,23,23,23,180.1782609,197.826087,141.2643478,117.34
1023086006,SANCHEZ,RUBY,,O.D.,F,I,2490 MISSION STREET,,SAN FRANCISCO,941102415,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,220,127,220,105.6,150.2272727,80.8975,65.75772727
1023086006,SANCHEZ,RUBY,,O.D.,F,I,2490 MISSION STREET,,SAN FRANCISCO,941102415,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,195,145,195,152.13,200,116.2278462,95.09051282
1023086006,SANCHEZ,RUBY,,O.D.,F,I,2490 MISSION STREET,,SAN FRANCISCO,941102415,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,141,136,141,82.07,160,63.50744681,50.0635461
1023086006,SANCHEZ,RUBY,,O.D.,F,I,2490 MISSION STREET,,SAN FRANCISCO,941102415,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,152,130,152,54.53243421,165,42.4175,34.86157895
